,km_driven,fuel,seller_type,transmission,owner,seats,age,mileage_count,engine_volume,max_power_count,torque_1,rpm_min,rpm_max
6297,110000,Diesel,Individual,Manual,Second Owner,5.0,13,14.62,1396.0,53.5,83.30000000000001,2500.0,2500.0
6298,70000,Petrol,Individual,Manual,Third Owner,5.0,12,9.899999999999999,1495.0,94.0,122.50000000000001,3500.0,3500.0
6299,13000,Petrol,Individual,Manual,First Owner,5.0,2,12.892500000000002,1197.0,81.86,114.73,4000.0,4000.0
6300,165000,Diesel,Individual,Manual,First Owner,5.0,10,17.935000000000002,1248.0,73.9,113.0,4500.0,4500.0
6301,120000,Diesel,Individual,Manual,Second Owner,10.0,8,11.543,2499.0,72.4,171.0,1800.0,1800.0
6302,30000,Diesel,Individual,Manual,Second Owner,7.0,4,15.716499999999998,1493.0,100.0,240.0,1600.0,2800.0
6303,100000,Diesel,Individual,Manual,Second Owner,5.0,10,17.459,1598.0,103.6,250.0,1500.0,2500.0
6304,187000,Diesel,Individual,Manual,Second Owner,5.0,14,16.32,1461.0,65.0,156.8,2000.0,2000.0
6305,70000,Diesel,Individual,Manual,First Owner,5.0,5,20.655,1248.0,88.5,200.0,1750.0,1750.0
6306,40000,Petrol,Individual,Manual,First Owner,5.0,5,15.299999999999999,1197.0,81.8,113.0,4200.0,4200.0
6307,22000,Diesel,Dealer,Automatic,First Owner,5.0,4,13.3705,1968.0,174.33,380.0,1750.0,2500.0
6308,5500,Diesel,Dealer,Manual,First Owner,5.0,1,22.78,1597.0,118.0,300.0,2000.0,2000.0
6309,18000,Diesel,Dealer,Automatic,First Owner,5.0,3,16.677,1998.0,190.0,400.0,1750.0,2500.0
6310,1500,Petrol,Individual,Automatic,First Owner,5.0,2,13.649999999999999,1199.0,88.7,110.0,4800.0,4800.0
6311,46000,Diesel,Individual,Manual,First Owner,7.0,6,20.825,1498.0,98.6,200.0,1750.0,1750.0
6312,24400,Diesel,Individual,Manual,First Owner,5.0,4,23.2815,1248.0,74.0,190.0,2000.0,2000.0
6313,29899,Diesel,Dealer,Automatic,First Owner,5.0,3,18.827499999999997,1498.0,108.6,250.0,1500.0,3000.0
6314,20000,Diesel,Dealer,Automatic,First Owner,8.0,3,9.655999999999999,2755.0,171.5,360.0,1200.0,3400.0
6315,34000,Diesel,Dealer,Manual,First Owner,8.0,4,17.884,1461.0,83.8,200.0,1900.0,1900.0
6316,31000,Petrol,Dealer,Automatic,First Owner,5.0,3,13.049999999999999,1197.0,81.86,117.0,4000.0,4000.0
6317,46000,Diesel,Dealer,Automatic,Second Owner,7.0,5,9.7325,2776.0,197.2,500.0,2000.0,2000.0
6318,121000,Diesel,Dealer,Automatic,First Owner,7.0,5,10.267999999999999,2999.0,161.0,333.0,1600.0,3200.0
6319,60000,Diesel,Dealer,Automatic,First Owner,5.0,4,0.0,1950.0,194.0,400.0,2800.0,2800.0
6320,7000,Petrol,Dealer,Manual,First Owner,5.0,3,15.225000000000001,1086.0,68.0,99.0,4500.0,4500.0
6321,10000,Petrol,Dealer,Automatic,First Owner,5.0,5,17.325000000000003,998.0,67.04,90.0,3500.0,3500.0
6322,6000,Diesel,Dealer,Automatic,First Owner,5.0,3,15.214999999999998,2143.0,170.0,400.0,1400.0,2800.0
6323,20000,Diesel,Dealer,Manual,First Owner,5.0,3,14.45,2596.0,80.8,230.0,1800.0,2000.0
6324,59235,Diesel,Dealer,Manual,First Owner,5.0,6,16.7195,1582.0,126.2,259.9,1900.0,2750.0
6325,21000,Diesel,Dealer,Automatic,First Owner,5.0,2,14.263,1995.0,190.0,400.0,1750.0,2500.0
6326,48000,Diesel,Individual,Manual,First Owner,5.0,7,21.93,1498.0,98.6,200.0,1750.0,1750.0
6327,114000,Diesel,Individual,Manual,First Owner,7.0,3,12.7075,2489.0,93.7,218.0,1400.0,2600.0
6328,120000,Diesel,Individual,Manual,Second Owner,5.0,10,16.405,1248.0,73.9,190.0,2000.0,2000.0
6329,144000,Diesel,Individual,Manual,First Owner,5.0,8,18.615,1396.0,88.8,219.7,1500.0,2750.0
6330,144000,Diesel,Individual,Manual,First Owner,5.0,8,18.615,1396.0,88.8,219.7,1500.0,2750.0
6331,190000,Diesel,Individual,Manual,First Owner,5.0,5,20.655,1248.0,88.5,200.0,1750.0,1750.0
6332,190000,Diesel,Individual,Manual,Second Owner,7.0,6,11.0415,2494.0,100.6,200.0,1400.0,3400.0
6333,20000,Diesel,Individual,Manual,First Owner,5.0,2,24.139999999999997,1248.0,74.0,190.0,2000.0,2000.0
6334,100000,Diesel,Individual,Manual,First Owner,5.0,9,16.405,1248.0,73.9,190.0,2000.0,2000.0
6335,60000,Diesel,Individual,Manual,Second Owner,5.0,13,14.28,1405.0,68.0,127.4,2500.0,2500.0
6336,201000,Diesel,Individual,Manual,First Owner,5.0,14,15.13,1399.0,68.0,159.74,2000.0,2000.0
6337,110000,Diesel,Individual,Manual,First Owner,5.0,10,17.459,1598.0,103.6,250.0,1500.0,2500.0
6338,77215,Diesel,Individual,Manual,Second Owner,5.0,7,21.419999999999998,1248.0,74.0,190.0,2000.0,2000.0
6340,48228,Petrol,Dealer,Manual,First Owner,5.0,6,14.024999999999999,1199.0,88.7,110.0,4800.0,4800.0
6342,50856,Diesel,Dealer,Manual,First Owner,5.0,5,22.099999999999998,1498.0,98.6,200.0,1750.0,1750.0
6343,59292,Diesel,Dealer,Manual,First Owner,5.0,6,24.139999999999997,1248.0,74.0,190.0,2000.0,2000.0
6344,10000,Petrol,Dealer,Automatic,First Owner,5.0,3,17.325000000000003,998.0,67.04,90.0,3500.0,3500.0
6345,21147,Petrol,Dealer,Automatic,First Owner,5.0,3,16.049999999999997,1197.0,83.1,115.0,4000.0,4000.0
6346,69000,Diesel,Dealer,Manual,First Owner,5.0,4,21.76,1498.0,97.9,200.0,1750.0,1750.0
6347,10000,Diesel,Individual,Manual,First Owner,7.0,2,14.705,1497.0,121.0,300.0,1750.0,2500.0
6348,16000,Diesel,Dealer,Automatic,First Owner,5.0,3,24.139999999999997,1248.0,74.0,190.0,2000.0,2000.0
6349,37000,Petrol,Dealer,Manual,First Owner,5.0,4,15.7575,1197.0,81.8,113.0,4200.0,4200.0
6350,61173,Diesel,Dealer,Manual,First Owner,5.0,5,23.477,793.0,47.0,125.0,2000.0,2000.0
6352,30000,Diesel,Dealer,Automatic,First Owner,5.0,5,15.5125,1968.0,187.74,400.0,1750.0,3000.0
6353,75000,Diesel,Dealer,Manual,First Owner,7.0,7,12.834999999999999,2179.0,140.0,330.0,1600.0,2800.0
6354,17000,Petrol,Dealer,Manual,First Owner,5.0,3,15.7575,1197.0,81.8,113.0,4200.0,4200.0
6355,100000,Diesel,Individual,Manual,Second Owner,5.0,13,15.13,1248.0,75.0,190.0,2000.0,2000.0
6356,10000,Petrol,Individual,Manual,First Owner,5.0,4,15.825000000000001,814.0,55.2,74.5,4000.0,4000.0
6357,91567,Diesel,Individual,Automatic,Third Owner,7.0,5,13.6,2179.0,140.0,330.0,1600.0,2800.0
6358,50000,Petrol,Individual,Manual,First Owner,5.0,4,17.325000000000003,998.0,67.04,90.0,3500.0,3500.0
6359,60000,Petrol,Individual,Manual,First Owner,5.0,4,14.174999999999999,1197.0,81.86,113.75,4000.0,4000.0
6360,35000,Petrol,Individual,Manual,Second Owner,5.0,5,17.055,796.0,47.3,69.0,3500.0,3500.0
6361,33400,Petrol,Individual,Manual,First Owner,5.0,7,13.0725,1396.0,105.5,135.3,5000.0,5000.0
6362,36000,Petrol,Individual,Manual,First Owner,5.0,6,15.299999999999999,1197.0,83.11,113.0,4200.0,4200.0
6363,180000,Diesel,Individual,Manual,Second Owner,5.0,10,17.0,1399.0,68.0,160.0,2000.0,2000.0
6364,80000,Petrol,Individual,Manual,First Owner,5.0,9,15.690000000000001,998.0,67.1,90.0,3500.0,3500.0
6365,120000,Petrol,Individual,Manual,Second Owner,5.0,14,14.774999999999999,796.0,46.3,62.0,3000.0,3000.0
6366,80000,Diesel,Individual,Automatic,First Owner,5.0,4,24.139999999999997,1248.0,74.02,190.0,2000.0,2000.0
6367,120000,Diesel,Individual,Manual,First Owner,5.0,3,24.139999999999997,1248.0,74.02,190.0,2000.0,2000.0
6368,110000,Diesel,Individual,Manual,Second Owner,5.0,7,16.226499999999998,1405.0,69.01,135.0,2500.0,2500.0
6369,70000,Diesel,Individual,Manual,First Owner,5.0,3,20.0515,1364.0,67.04,170.0,1800.0,2400.0
6370,120000,Diesel,Individual,Manual,Second Owner,7.0,7,12.7075,2489.0,93.7,218.0,1400.0,2600.0
6371,92686,Diesel,Dealer,Manual,Second Owner,5.0,9,18.615,1396.0,88.76,219.6,1500.0,2750.0
6372,80000,Diesel,Individual,Manual,First Owner,5.0,9,17.867,1248.0,88.76,200.0,1750.0,3000.0
6373,70000,Diesel,Individual,Automatic,First Owner,7.0,6,13.6,2179.0,140.0,330.0,1600.0,2800.0
6374,117000,Diesel,Individual,Manual,First Owner,5.0,12,15.13,1248.0,75.0,190.0,2000.0,2000.0
6375,15000,Petrol,Individual,Manual,First Owner,5.0,3,15.299999999999999,1194.0,94.93,120.0,4250.0,4250.0
6376,100000,Diesel,Individual,Manual,Second Owner,5.0,14,14.110000000000001,1896.0,122.4,209.72,1900.0,1900.0
6377,83000,Petrol,Individual,Automatic,First Owner,5.0,9,11.805,1591.0,121.3,154.9,4200.0,4200.0
6378,67600,Diesel,Individual,Automatic,First Owner,5.0,5,12.5885,1998.0,163.7,360.0,2000.0,2000.0
6379,100000,Diesel,Individual,Manual,First Owner,5.0,8,21.93,1498.0,98.6,200.0,1750.0,1750.0
6380,100000,Diesel,Individual,Manual,First Owner,5.0,11,12.75,1896.0,105.0,249.9,1900.0,1900.0
6381,90000,Diesel,Individual,Manual,Second Owner,5.0,11,19.55,1396.0,90.0,219.52,1750.0,2750.0
6382,140000,Diesel,Individual,Manual,First Owner,5.0,9,17.425,1598.0,103.5,250.0,1500.0,2500.0
6383,25000,Petrol,Individual,Manual,First Owner,5.0,3,15.9075,1197.0,81.8,113.0,4200.0,4200.0
6384,20000,Diesel,Individual,Manual,First Owner,8.0,3,11.628,2393.0,147.8,343.0,1400.0,2800.0
6385,30000,Petrol,Individual,Manual,First Owner,4.0,9,12.075000000000001,796.0,37.0,59.0,2500.0,2500.0
6386,42000,Petrol,Individual,Manual,First Owner,5.0,3,13.950000000000001,1197.0,81.83,114.7,4000.0,4000.0
6387,10000,Petrol,Individual,Manual,Second Owner,5.0,3,15.225000000000001,998.0,68.05,94.14,3500.0,3500.0
6388,13000,Petrol,Individual,Manual,First Owner,5.0,9,15.690000000000001,998.0,67.1,90.0,3500.0,3500.0
6389,6500,Petrol,Individual,Manual,First Owner,7.0,2,15.0,999.0,72.0,96.0,3500.0,3500.0
6390,49500,Petrol,Individual,Manual,Second Owner,5.0,8,15.825000000000001,814.0,55.2,74.5,4000.0,4000.0
6391,50000,Diesel,Individual,Manual,First Owner,5.0,10,19.55,1396.0,90.0,219.52,1750.0,2750.0
6392,175000,Diesel,Individual,Manual,Second Owner,5.0,10,20.0345,1396.0,70.0,140.0,1800.0,3000.0
6393,175000,Diesel,Individual,Manual,Second Owner,5.0,10,19.5755,1396.0,69.0,140.0,1800.0,3000.0
6395,110000,Diesel,Individual,Manual,Third Owner,5.0,7,19.72,1248.0,73.94,190.0,2000.0,2000.0
6396,112048,Petrol,Individual,Manual,Second Owner,5.0,9,13.125,1298.0,85.8,114.0,4000.0,4000.0
6397,98000,Petrol,Individual,Manual,Third Owner,5.0,11,12.75,1497.0,118.0,146.0,4800.0,4800.0
6398,41000,Diesel,Individual,Manual,First Owner,7.0,6,12.834999999999999,2179.0,140.0,330.0,1600.0,2800.0
6399,120000,Diesel,Individual,Manual,First Owner,10.0,5,11.543,2499.0,72.4,171.0,1800.0,1800.0
6400,116000,Diesel,Individual,Manual,First Owner,5.0,3,20.0515,1364.0,67.05,170.0,1800.0,2400.0
6401,1000,Petrol,Individual,Manual,First Owner,5.0,1,15.9075,1197.0,81.8,113.0,4200.0,4200.0
6402,15000,Petrol,Individual,Automatic,First Owner,5.0,3,13.02,1197.0,81.86,113.75,4000.0,4000.0
6403,5000,Diesel,Individual,Manual,First Owner,5.0,3,21.335,1248.0,88.5,200.0,1750.0,1750.0
6404,3500,Petrol,Individual,Manual,First Owner,5.0,2,17.88,1199.0,83.83,114.0,3500.0,3500.0
6406,56000,Diesel,Individual,Manual,First Owner,5.0,4,21.955499999999997,1498.0,99.0,215.0,1750.0,3000.0
6407,215000,Diesel,Individual,Manual,First Owner,7.0,8,11.0415,2494.0,100.0,200.0,1400.0,3400.0
6408,40000,Diesel,Individual,Manual,First Owner,7.0,9,12.834999999999999,2179.0,140.0,330.0,1600.0,2800.0
6410,120000,Diesel,Individual,Manual,Second Owner,5.0,8,19.72,1248.0,73.94,190.0,2000.0,2000.0
6411,30400,Petrol,Dealer,Manual,First Owner,5.0,4,13.875,1198.0,86.8,109.0,4500.0,4500.0
6412,24000,Diesel,Dealer,Manual,First Owner,7.0,4,18.615,1498.0,98.6,200.0,1750.0,1750.0
6413,30646,Petrol,Dealer,Manual,First Owner,7.0,4,11.55,1497.0,117.3,145.0,4600.0,4600.0
6414,15000,Diesel,Individual,Manual,First Owner,5.0,4,20.314999999999998,1582.0,126.2,259.9,1900.0,2750.0
6415,50000,Diesel,Individual,Manual,First Owner,5.0,4,18.9295,1498.0,108.6,250.0,1500.0,3000.0
6416,34000,Petrol,Individual,Manual,First Owner,5.0,4,15.825000000000001,814.0,55.2,74.5,4000.0,4000.0
6417,40000,Diesel,Individual,Automatic,Second Owner,5.0,5,16.744999999999997,2143.0,134.1,300.0,1600.0,3000.0
6418,15000,Petrol,Individual,Manual,First Owner,5.0,3,12.75,1198.0,108.5,170.0,1750.0,4000.0
6419,50000,Diesel,Individual,Automatic,First Owner,5.0,4,18.7,1498.0,108.495,250.0,1500.0,3000.0
6420,84000,Diesel,Individual,Manual,Second Owner,5.0,10,17.0,1399.0,68.0,160.0,2000.0,2000.0
6421,25000,Petrol,Individual,Automatic,Fourth & Above Owner,5.0,2,15.225000000000001,1086.0,68.0,99.0,4500.0,4500.0
6423,52000,Diesel,Individual,Manual,First Owner,5.0,6,21.955499999999997,1498.0,99.0,215.0,1750.0,3000.0
6424,18500,Petrol,Individual,Manual,First Owner,5.0,2,15.225000000000001,1086.0,68.0,99.0,4500.0,4500.0
6425,50000,Diesel,Individual,Manual,First Owner,5.0,9,19.5755,1396.0,69.0,140.0,1800.0,3000.0
6426,35000,Petrol,Individual,Manual,First Owner,5.0,4,16.875,999.0,67.0,91.0,4250.0,4250.0
6427,15500,Petrol,Individual,Manual,First Owner,5.0,5,12.585,1496.0,88.73,132.0,3000.0,3000.0
6428,120000,Diesel,Individual,Manual,First Owner,5.0,8,16.226499999999998,1396.0,69.0,135.0,2500.0,2500.0
6429,60000,Diesel,Individual,Manual,First Owner,5.0,9,21.25,1396.0,69.0,140.0,1800.0,3000.0
6430,43011,Petrol,Dealer,Manual,First Owner,5.0,7,14.16,999.0,123.37,170.0,1400.0,4500.0
6431,15000,Diesel,Individual,Manual,First Owner,5.0,4,21.955499999999997,1498.0,99.0,215.0,1750.0,3000.0
6432,110000,Diesel,Individual,Manual,Second Owner,7.0,10,11.559999999999999,2523.0,63.0,180.0,1440.0,1500.0
6433,70000,Petrol,Individual,Manual,Fourth & Above Owner,5.0,14,14.774999999999999,796.0,46.3,62.0,3000.0,3000.0
6434,110000,Diesel,Individual,Manual,First Owner,5.0,11,14.45,1405.0,71.0,135.0,2500.0,2500.0
6435,127991,Diesel,Dealer,Manual,First Owner,5.0,4,21.675,1498.0,98.6,200.0,1750.0,1750.0
6436,198000,Diesel,Individual,Manual,Second Owner,5.0,14,12.58,1998.0,68.0,122.50000000000001,3000.0,3000.0
6438,20000,Diesel,Individual,Manual,First Owner,5.0,3,23.8765,1248.0,88.5,200.0,1750.0,1750.0
6439,60000,Petrol,Individual,Manual,First Owner,5.0,5,12.75,1198.0,73.75,110.0,3750.0,3750.0
6440,13120,Petrol,Individual,Manual,First Owner,5.0,3,18.8775,799.0,53.3,72.0,4386.0,4386.0
6441,87500,Diesel,Individual,Manual,First Owner,5.0,4,14.535,1956.0,170.0,350.0,1750.0,2500.0
6442,125000,Diesel,Individual,Manual,First Owner,5.0,7,18.972,1582.0,126.32,259.8,1900.0,2750.0
6443,25000,Petrol,Individual,Automatic,First Owner,5.0,3,13.049999999999999,1197.0,81.86,117.0,4000.0,4000.0
6444,120000,Diesel,Individual,Manual,Third Owner,7.0,8,17.6545,1248.0,88.8,200.0,1750.0,1750.0
6445,35000,Petrol,Individual,Manual,First Owner,5.0,6,12.7575,1591.0,121.3,154.9,4200.0,4200.0
6446,25000,Diesel,Individual,Manual,First Owner,5.0,5,19.159,1396.0,88.73,219.7,1500.0,2750.0
6447,120000,Diesel,Individual,Manual,Third Owner,5.0,14,13.939999999999998,1896.0,90.0,209.72,1900.0,1900.0
6448,25000,Petrol,Individual,Automatic,First Owner,5.0,3,18.03,999.0,67.0,91.0,4250.0,4250.0
6449,79000,Diesel,Individual,Manual,Second Owner,5.0,14,11.135,1493.0,82.0,187.0,2500.0,2500.0
6450,125000,Diesel,Individual,Manual,First Owner,8.0,6,17.884,1461.0,83.8,200.0,1900.0,1900.0
6451,140000,Diesel,Individual,Manual,First Owner,8.0,7,11.9,2489.0,95.0,220.0,1400.0,2600.0
6452,80000,Diesel,Individual,Manual,First Owner,5.0,5,18.0115,1396.0,88.73,220.0,1500.0,2750.0
6453,25000,Petrol,Individual,Manual,First Owner,5.0,3,13.620000000000001,1196.0,86.8,112.0,4000.0,4000.0
6454,46000,Diesel,Individual,Manual,First Owner,7.0,6,20.825,1498.0,98.6,200.0,1750.0,1750.0
6455,1000,Petrol,Individual,Manual,First Owner,5.0,1,15.225000000000001,1086.0,68.07,99.07,4500.0,4500.0
6456,60000,Petrol,Individual,Manual,Second Owner,4.0,14,12.075000000000001,796.0,37.0,59.0,2500.0,2500.0
6457,80000,Diesel,Individual,Manual,First Owner,8.0,6,17.884,1461.0,83.8,200.0,1900.0,1900.0
6458,120000,Diesel,Individual,Manual,First Owner,5.0,4,14.535,1956.0,170.0,350.0,1750.0,2500.0
6459,110000,Petrol,Individual,Manual,Second Owner,5.0,8,11.475000000000001,1193.0,65.3,99.96,2600.0,2600.0
6460,110000,Diesel,Individual,Manual,Third Owner,5.0,11,17.34,1248.0,91.7,209.0,2000.0,2000.0
6461,200000,Diesel,Individual,Manual,Third Owner,8.0,14,10.88,2494.0,102.0,199.92,1400.0,3400.0
6462,80000,Diesel,Individual,Manual,Second Owner,5.0,8,16.4305,1968.0,138.1,320.0,1750.0,2500.0
6463,24000,Diesel,Individual,Manual,First Owner,5.0,2,24.139999999999997,1248.0,74.02,190.0,2000.0,2000.0
6464,150000,Diesel,Individual,Manual,First Owner,5.0,8,19.889999999999997,1248.0,74.0,190.0,2000.0,2000.0
6465,60000,Petrol,Individual,Manual,First Owner,5.0,6,18.8775,799.0,53.3,72.0,4386.0,4386.0
6466,116000,Diesel,Individual,Manual,First Owner,5.0,7,16.1585,1461.0,108.45,248.0,2250.0,2250.0
6467,30000,Diesel,Individual,Manual,First Owner,6.0,3,21.522,1198.0,77.0,190.0,1750.0,2250.0
6468,33000,Diesel,Individual,Automatic,First Owner,7.0,7,9.605,2987.0,254.8,619.0,1600.0,2400.0
6469,25000,Diesel,Individual,Manual,First Owner,5.0,1,18.411,1498.0,108.62,250.0,1500.0,3000.0
6470,60000,Diesel,Individual,Automatic,First Owner,5.0,7,15.027999999999999,1968.0,174.33,380.0,1750.0,2500.0
6471,121000,Diesel,Individual,Manual,Second Owner,5.0,14,15.385000000000002,1493.0,110.0,235.20000000000002,1900.0,2750.0
6472,120000,Diesel,Individual,Manual,Second Owner,5.0,11,14.28,1493.0,110.0,235.20000000000002,1900.0,2750.0
6473,120000,Diesel,Individual,Manual,Second Owner,5.0,14,15.385000000000002,1493.0,110.0,235.20000000000002,1900.0,2750.0
6474,110000,Petrol,Individual,Manual,First Owner,5.0,10,12.3525,1198.0,73.9,110.0,3750.0,3750.0
6475,84000,Diesel,Individual,Automatic,Second Owner,5.0,8,14.416,1968.0,138.03,320.0,1750.0,2500.0
6476,120000,Petrol,Individual,Automatic,Third Owner,5.0,14,7.574999999999999,2354.0,152.0,215.0,3600.0,3600.0
6477,73500,Diesel,Individual,Manual,First Owner,5.0,6,16.7195,1582.0,126.2,259.9,1900.0,2750.0
6478,34000,Diesel,Individual,Manual,Second Owner,5.0,5,20.74,1120.0,71.0,180.4,1750.0,2500.0
6479,23000,Diesel,Individual,Manual,First Owner,5.0,2,17.3825,1461.0,108.5,240.0,1750.0,1750.0
6480,163000,Diesel,Individual,Manual,Third Owner,5.0,13,15.13,1399.0,68.0,159.74,2000.0,2000.0
6481,50000,Diesel,Individual,Automatic,First Owner,7.0,4,9.655999999999999,2755.0,171.5,360.0,1200.0,3400.0
6482,10500,Diesel,Individual,Manual,First Owner,5.0,2,21.76,1498.0,97.9,200.0,1750.0,1750.0
6483,280000,Diesel,Individual,Manual,Second Owner,5.0,14,12.58,1998.0,68.0,122.50000000000001,3000.0,3000.0
6484,155000,Diesel,Individual,Manual,Second Owner,5.0,8,17.459,1598.0,103.6,250.0,1500.0,2500.0
6485,163000,Diesel,Individual,Manual,First Owner,5.0,11,15.13,1399.0,68.0,159.74,2000.0,2000.0
6486,75000,Petrol,Individual,Manual,First Owner,5.0,13,13.274999999999999,1497.0,78.0,124.46000000000001,2700.0,2700.0
6488,120000,Diesel,Individual,Manual,Second Owner,5.0,7,22.099999999999998,1498.0,98.6,200.0,1750.0,1750.0
6489,120000,Diesel,Individual,Manual,Third Owner,5.0,14,15.197999999999999,1396.0,52.8,85.0,2500.0,2500.0
6490,175000,Diesel,Individual,Manual,Second Owner,5.0,14,15.895,1896.0,66.0,210.0,1900.0,1900.0
6491,15000,Petrol,Individual,Manual,First Owner,5.0,4,18.525,796.0,47.3,69.0,3500.0,3500.0
6492,80000,Petrol,Individual,Manual,Second Owner,5.0,12,14.174999999999999,998.0,67.1,90.0,3500.0,3500.0
6493,84000,Petrol,Individual,Manual,Second Owner,5.0,6,17.325000000000003,998.0,67.04,90.0,3500.0,3500.0
6494,50000,Petrol,Individual,Manual,Second Owner,5.0,11,11.7,1196.0,70.0,102.0,4000.0,4000.0
6496,35000,Petrol,Individual,Manual,Second Owner,5.0,9,10.5,796.0,35.0,59.78,3000.0,3000.0
6497,30000,Petrol,Individual,Manual,First Owner,5.0,10,14.857499999999998,1086.0,68.05,99.04,4500.0,4500.0
6498,2388,Petrol,Individual,Manual,First Owner,5.0,3,13.950000000000001,1197.0,81.83,114.7,4000.0,4000.0
6499,10000,CNG,Individual,Manual,Second Owner,4.0,2,33.44,796.0,40.3,60.0,3500.0,3500.0
6500,15000,Petrol,Individual,Manual,First Owner,5.0,2,17.9625,998.0,67.1,90.0,3500.0,3500.0
6501,5000,Petrol,Individual,Manual,First Owner,5.0,2,12.75,1591.0,121.3,151.0,4850.0,4850.0
6502,120000,Petrol,Individual,Manual,Second Owner,5.0,8,13.440000000000001,1086.0,62.1,96.1,3000.0,3000.0
6503,60000,Diesel,Individual,Manual,Second Owner,7.0,10,11.840499999999999,2179.0,138.03,320.0,1700.0,2700.0
6504,76000,Petrol,Individual,Manual,First Owner,4.0,9,12.075000000000001,796.0,37.0,59.0,2500.0,2500.0
6505,15000,Petrol,Individual,Manual,First Owner,5.0,3,15.299999999999999,1194.0,94.93,120.0,4250.0,4250.0
6506,100000,Diesel,Individual,Manual,Second Owner,5.0,14,14.110000000000001,1896.0,122.4,209.72,1900.0,1900.0
6507,83000,Petrol,Individual,Automatic,First Owner,5.0,9,11.805,1591.0,121.3,154.9,4200.0,4200.0
6508,80000,Petrol,Individual,Manual,Second Owner,5.0,7,15.825000000000001,814.0,55.2,74.5,4000.0,4000.0
6509,100000,Diesel,Individual,Manual,First Owner,5.0,8,21.93,1498.0,98.6,200.0,1750.0,1750.0
6510,100000,Diesel,Individual,Manual,First Owner,5.0,11,12.75,1896.0,105.0,249.9,1900.0,1900.0
6511,140000,Diesel,Individual,Manual,First Owner,5.0,9,17.425,1598.0,103.5,250.0,1500.0,2500.0
6512,20000,Diesel,Individual,Manual,First Owner,8.0,3,11.628,2393.0,147.8,343.0,1400.0,2800.0
6513,30000,Petrol,Individual,Manual,First Owner,4.0,9,12.075000000000001,796.0,37.0,59.0,2500.0,2500.0
6514,13000,Petrol,Individual,Manual,First Owner,5.0,3,15.299999999999999,1194.0,94.93,120.0,4250.0,4250.0
6515,42000,Petrol,Individual,Manual,First Owner,5.0,3,13.950000000000001,1197.0,81.83,114.7,4000.0,4000.0
6516,10000,Petrol,Individual,Manual,Second Owner,5.0,3,15.225000000000001,998.0,68.05,94.14,3500.0,3500.0
6517,13000,Petrol,Individual,Manual,First Owner,5.0,9,15.690000000000001,998.0,67.1,90.0,3500.0,3500.0
6518,49500,Petrol,Individual,Manual,Second Owner,5.0,8,15.825000000000001,814.0,55.2,74.5,4000.0,4000.0
6519,50000,Diesel,Individual,Manual,First Owner,5.0,10,19.55,1396.0,90.0,219.52,1750.0,2750.0
6520,35000,Petrol,Individual,Manual,Second Owner,5.0,5,16.049999999999997,1197.0,83.1,115.0,4000.0,4000.0
6521,120000,Diesel,Individual,Manual,Second Owner,5.0,6,17.8755,1461.0,65.0,160.0,2000.0,2000.0
6522,50000,Petrol,Individual,Manual,Second Owner,5.0,7,13.1775,1193.0,88.7,140.0,1500.0,4000.0
6523,110000,Diesel,Individual,Manual,Second Owner,5.0,9,18.972,1582.0,126.32,259.8,1900.0,2750.0
6524,70000,Diesel,Individual,Manual,Second Owner,7.0,8,12.834999999999999,2179.0,140.0,330.0,1600.0,2800.0
6525,100000,Diesel,Individual,Manual,Third Owner,5.0,10,17.255,1248.0,75.0,197.0,1750.0,1750.0
6526,20000,Petrol,Individual,Manual,First Owner,5.0,6,14.174999999999999,1197.0,81.86,113.75,4000.0,4000.0
6527,60000,Diesel,Individual,Automatic,First Owner,5.0,3,24.139999999999997,1248.0,74.02,190.0,2000.0,2000.0
